20000254,18517,VRNA1,USC00018517,VERNON,UNITED,STATES,AL,LAMAR,3,UPPER PLAINS,33.7392,-88.1275,DDdddd,298,FEET,-6,SOUTHERN,BMX,Y,Y
30001545,18608,WDYA1,USC00018608,WADLEY NR 2,UNITED,STATES,AL,RANDOLPH,5,PIEDMONT PLATEAU,33.13611,-85.58694,DDMMSS,710,FEET,-6,SOUTHERN,BMX,Y,
20000046,18637,WLCA1,USC00018637,WALLACE 2 E,UNITED,STATES,AL,ESCAMBIA,7,COASTAL PLAIN,31.2099,-87.1788,DDddddd,205,FEET,-6,SOUTHERN,MOB,Y,
20000266,18648,WLGA1,USC00018648,WALNUT GROVE,UNITED,STATES,AL,ETOWAH,4,EASTERN VALLEY,34.0661,-86.3069,DDddddd,850,FEET,-6,SOUTHERN,BMX,Y,
10100038,18653,WALA1,USC00018653,WALNUT HILL 3 W,UNITED,STATES,AL,TALLAPOOSA,5,PIEDMONT PLATEAU,32.7028,-85.8936,DDddddd,410,FEET,-6,SOUTHERN,BMX,Y,
20000255,18670,WARA1,USC00018670,WARRIOR,UNITED,STATES,AL,JEFFERSON,2,APPALACHIAN MOUNTAINS,33.7924,-86.8258,DDddddd,520,FEET,-6,SOUTHERN,BMX,,Y
20000173,18673,WLDA1,USC00018673,WARRIOR L&D,UNITED,STATES,AL,HALE,6,PRAIRIE,32.77472,-87.83056,DDddddd,110,FEET,-6,SOUTHERN,BMX,Y,Y
20000202,18809,WBLA1,USC00018809,W BLOCTON,UNITED,STATES,AL,BIBB,3,UPPER PLAINS,33.1186,-87.1268,DDddddd,500,FEET,-6,SOUTHERN,BMX,Y,
20000154,18859,WETA1,USC00018859,WETUMPKA,UNITED,STATES,AL,ELMORE,5,PIEDMONT PLATEAU,32.5937,-86.1664,DDddddd,319,FEET,-6,SOUTHERN,BMX,Y,
20000260,18998,WINA1,USC00018998,WINFIELD 2 SW,UNITED,STATES,AL,FAYETTE,3,UPPER PLAINS,33.9107,-87.8469,DDddddd,520,FEET,-6,SOUTHERN,BMX,Y,
20001111,20060,AGLA3,USC00020060,AGUILA,UNITED,STATES,AZ,MARICOPA,6,SOUTH CENTRAL,33.9433,-113.1875,DDddddd,2165,FEET,-7,WESTERN,PSR,Y,
10100039,20080,AJOA3,USC00020080,AJO,UNITED,STATES,AZ,PIMA,7,SOUTHEAST,32.3698,-112.8599,DDddddd,1751,FEET,-7,WESTERN,TWC,Y,Y
20001137,20100,ALAA3,USC00020100,ALAMO DAM,UNITED,STATES,AZ,LA PAZ,5,SOUTHWEST,34.228,-113.5777,DDddddd,1290,FEET,-7,WESTERN,PSR,Y,
20001095,20159,ALPA3,USC00020159,ALPINE,UNITED,STATES,AZ,APACHE,2,NORTHEAST,33.8492,-109.1469,DDddddd,8050,FEET,-7,WESTERN,FGZ,Y,
20000876,20287,ANVA3,USC00020287,ANVIL RCH,UNITED,STATES,AZ,PIMA,7,SOUTHEAST,31.9793,-111.3837,DDddddd,2759,FEET,-7,WESTERN,TWC,Y,
20001372,20288,APNA3,USC00020288,APACHE JUNCTION 5 NE,UNITED,STATES,AZ,PINAL,6,SOUTH CENTRAL,33.4625,-111.4813,DDddddd,2070,FEET,-7,WESTERN,PSR,Y,
20000841,20380,ARIA3,USC00020380,ARIVACA,UNITED,STATES,AZ,PIMA,7,SOUTHEAST,31.57669,-111.31709,DDddddd,3649,FEET,-7,WESTERN,TWC,Y,
20001243,20487,AFOA3,USC00020487,ASH FK 3,UNITED,STATES,AZ,YAVAPAI,3,NORTH CENTRAL,35.1989,-112.4886,DDddddd,5075,FEET,-7,WESTERN,FGZ,,Y
